Id;Score;text;data
180;0.528314113616943;tweeted Am√ricaMG foi derrotada pela Chapecoense no tempo normal mas venceu nos p√naltis e enfrenta ona pr√xim‚Ä;11/10/2018 02:04
181;0.515565752983093;tweeted Adicionei um v√deo a uma playlist;11/10/2018 02:04
182;0.966040074825287;tweetedQualquer um √ melhor que o Fluminense at√ o Am√rica mg;11/10/2018 01:43
183;0.380305826663971;tweeted Empate rid√culo contra o AmericaMG derrota pat√tico EM CASA pro Flabosta e hoje mais um jogo med√ocre com v√rio‚Ä;11/10/2018 01:39
184;0.566825866699219;tweetedRonaldovit√riaRenan Lodi Atl√tico PRsander SportJuninho Am√rica MGAlex Santana Paran√doffo ch‚Ä;11/10/2018 01:14
185;0.156172156333923;tweeted Preciso de um mineiro pra bancar minha viagem e ingresso pro Mineir√o Pode ser at√ contra o Am√rica Mg n√o me imp‚Ä;11/10/2018 00:49
186;0.532539427280426;tweetedFlavio √ Am√rica MG;11/10/2018 00:24
187;0.316293239593506;tweetedPara o Am√rica MG √ mais f√cil sair da zona de rebaixamento do que para Vasco;10/10/2018 23:10
188;0.403601914644241;tweeted Am√ricaMG aposta em sequ√ncia de jogos em casa para ficar longe do Z;10/10/2018 22:50
189;0.519731283187866;tweeted ¬ Vasco;13/10/2018 12:00
190;0.532539427280426;¬ Am√rica MG;13/10/2018 12:00
191;0.521771788597107;¬ Corinthians;13/10/2018 12:00
192;0.502478957176208;¬ Sport;13/10/2018 12:00
193;0.5;¬ Bahia;13/10/2018 12:00
194;0.484031140804291;¬ Paran√;10/10/2018 22:19
195;0.532539427280426;tweetedamerica MG;10/10/2018 22:12
196;0.93478262424469;tweetedCom certeza Abra√o meu querido contra o Am√rica MG se tudo der certo t√ por a√ se for te mando uma DM abra√o;10/10/2018 21:53
197;0.5;tweetedJogos da rodada;13/10/2018 12:00
198;0.592234969139099;Santos x Corinthians;13/10/2018 12:00
199;0.54075562953949;Chapecoense x Vit√ria;13/10/2018 12:00
200;0.521646857261658;Vasco x Cruzeir‚Ä;10/10/2018 21:53
201;0.878470361232758;tweeteduma curiosidade sobre a discuss√o e umexemplo √ o t√cnico do Am√rica mg no in√cio que chegou a estar e‚Ä;10/10/2018 21:14
202;0.577342987060547;tweetedSegundo time que mais erra passes no Brasileir√o Am√rica aprimora fundamento para partida contra o Atl√tico;13/10/2018 12:00
203;0.568646550178528;tweeted Segundo time que mais erra passes no Brasileir√o Am√rica aprimora fundamento para partida contra o Atl√tico‚Ä;10/10/2018 21:10
204;0.628228783607483;tweetedN√o S√o Paulo se abalou com empate com Am√rica mg;10/10/2018 21:02
205;0.73053765296936;tweetedAm√ricaMG est√ perto de ganhar dois refor√os na reta final e decisiva do Brasileiro;10/10/2018 20:41
206;0.590828001499176;tweeted Am√rica MG vs S√o PauloCampeonato Brasileiro VirtualWanted Games;10/10/2018 20:39
207;0;tweetedSe o Pedro n√o tivesse se machucado ele teria sa√do na janela de meio de ano N√o adianta‚Ä;10/10/2018 20:31
208;0.73053765296936;tweeted Am√ricaMG est√ perto de ganhar dois refor√os na reta final e decisiva do Brasileiro;10/10/2018 19:54
209;0.527872979640961;tweeted Entidade antecipou duelo e facilitou log√stica gremista na viagem para Buenos Aires;13/10/2018 12:00
210;0.675093054771423;tweeted Se jogar com muita vontade d√ pra ganhar osjogos em casa e fora da pra empatar com Sport Recife e Am√rica MG co‚Ä;10/10/2018 19:07
211;0.512629806995392;tweeted CBF muda hor√rio de jogo do Gr√mio contra o Am√ricaMG;10/10/2018 18:22
212;0.410688608884811;tweetedVit√ria e Am√rica MG foramvitorias seguidas n;10/10/2018 18:03
213;0.530656933784485;tweeted Vai facilitar a viagem tricolor a Buenos Aires RDCesportes Gr√mio;13/10/2018 12:00
214;0.276553869247437;tweetedVou ver to torcendo pelo Cruzeiro Mas n√o sabia que o Am√rica MG jogava hoje;10/10/2018 17:49
215;0.499882340431213;tweeted BBdebate;13/10/2018 12:00
216;0.741057157516479;Com o dinheiro de Paquetamilhoes;13/10/2018 12:00
217;0.505840539932251;Traria para;13/10/2018 12:00
218;0.5;Hernane ex sao paulo;13/10/2018 12:00
219;0.5;Matheuzin‚Ä;10/10/2018 16:50
220;0.532539427280426;tweetedKkkkKKKaAm√rica MG easport;10/10/2018 16:28
221;0.4055555164814;tweeted mano at√ o Corinthians com esse time todo torto em uma final e o S√o Paulo nao consegue nem manter uma lideran√a j‚Ä;10/10/2018 16:22
222;0.897645771503448;tweetedAgora no Am√rica Adilson Batista defende bom retrospecto em cl√ssicos contra o Atl√tico quando dirigia o Cruzeiroht‚Ä;10/10/2018 16:04
223;0.91488128900528;tweeted Agora no Am√rica Adilson Batista defende bom retrospecto em cl√ssicos contra o Atl√tico quando dirigia o Cruzeiro‚Ä;10/10/2018 16:01
